city,country,country_norm,lat,lon,crime_index,safety_index,crimeindex_2023,crimeindex_2020,safetyindex_2020,age_0_14,age_15_64,age_65_plus,population,density_per_km2,num_cities_25km,sum_pop_25km,pop_gravity_25km,num_cities_50km,sum_pop_50km,pop_gravity_50km,num_cities_100km,sum_pop_100km,pop_gravity_100km,dist_to_nearest_large_city,pop_of_nearest_large_city,dist_nearest_labeled_city,crime_nearest_labeled_city,safety_nearest_labeled_city,same_country_as_nearest_labeled,avg_crime_k3,avg_safety_k3,avg_crime_k5,avg_safety_k5,avg_crime_k10,avg_safety_k10,wavg_crime_k5,wavg_safety_k5,num_labeled_within_50km,num_labeled_within_100km,num_labeled_within_250km,avg_crime_same_country_k5,avg_safety_same_country_k5,num_same_country_within_250km,log1p_sum_pop_25km,log1p_pop_gravity_25km,log1p_sum_pop_50km,log1p_pop_gravity_50km,log1p_sum_pop_100km,log1p_pop_gravity_100km,log1p_pop_of_nearest_large_city,log1p_num_cities_25km,log1p_num_cities_50km,log1p_num_cities_100km,log1p_num_labeled_within_50km,log1p_num_labeled_within_100km,log1p_num_labeled_within_250km,log1p_num_same_country_within_250km,log1p_dist_to_nearest_large_city,log1p_dist_nearest_labeled_city,sum_pop_50km_country_z,sum_pop_100km_country_z,pop_gravity_50km_country_z,pop_gravity_100km_country_z,dist_to_nearest_large_city_country_z
Tijuana,Mexico,mexico,32.5317397,-117.019529,71.4,28.6,54.19,53.97,46.03,26.7,66.5,7.0,126577691.0,64.0,10,2587814.0,900814.0,21,6069601.0,903781.5625,36,7501409.0,904038.8125,1.4925907850265503,2002000.0,24.622161865234375,40.400001525878906,59.599998474121094,0,32.81666946411133,67.1833267211914,32.029998779296875,67.97000122070312,41.22300338745117,58.77699661254883,36.519561767578125,63.480445861816406,2,2,8,46.327999114990234,53.67200469970703,0,14.76632444827659,13.711055188093932,15.618803592516954,13.7143440822348,15.830601560836753,13.71462867878067,14.509657738357678,2.3978952727983707,3.091042453358316,3.6109179126442243,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,0.9133226454710063,3.243457674845962,0.12143027402874436,0.07510072461261338,-0.2747934889629691,-0.2748252449809931,-0.6092908147586282
Lima,Peru,peru,-12.0459808,-77.0305912,70.9,29.1,66.72,68.15,31.85,27.4,65.5,7.0,32162184.0,25.0,3,10895888.0,3446350.75,4,10984494.0,3446411.25,7,11117390.0,3446445.75,1.7302716970443726,10320000.0,1040.234130859375,44.599998474121094,55.400001525878906,0,59.233333587646484,40.766666412353516,62.779998779296875,37.220001220703125,59.07999801635742,40.91999816894531,61.51572799682617,38.48427963256836,0,0,0,62.779998779296875,37.220001220703125,0,16.20389612009487,15.05282676573014,16.211995290964413,15.052844320371502,16.224021196956436,15.052854330731499,16.149594414916912,1.3862943611198906,1.6094379124341003,2.0794415416798357,0.0,0.0,0.0,0.0,1.0044011269716868,6.948161952893726,0.0,0.0,0.0,0.0,0.0
Kingston,Jamaica,jamaica,17.9712148,-76.7928128,70.9,29.1,67.42,66.04,33.96,22.7,67.6,10.0,2726667.0,248.0,4,964019.0,409792192.0,12,1138528.0,409792320.0,16,1228723.0,409792320.0,0.036621481180191,580000.0,730.9473266601562,67.19999694824219,32.79999923706055,0,50.59999465942383,49.40000534057617,50.355995178222656,49.644004821777344,56.27299880981445,43.72699737548828,50.78615188598633,49.213844299316406,0,0,0,50.355995178222656,49.644004821777344,0,13.778867320265435,19.831160742831138,13.945247636273951,19.831161055184527,14.021486790504486,19.831161055184527,13.270785106659046,1.6094379124341003,2.5649493574615367,2.833213344056216,0.0,0.0,0.0,0.0,0.035966849287090326,6.595708553257661,0.0,0.0,0.0,0.0,0.0
Saint Louis,MO,united states,38.6254063,-90.190009,70.6,29.4,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,34,2783554.0,90791.0078125,62,3510898.0,91469.015625,71,3662690.0,91499.5859375,4.925671100616455,2127843.0,0.0,70.45999908447266,29.540000915527344,1,62.34000015258789,37.65999984741211,60.50600051879883,39.49399948120117,61.22900390625,38.77100372314453,70.45985412597656,29.54013442993164,1,1,1,60.50600051879883,39.49399948120117,1,14.839239445706339,11.416326541029301,15.071382688003675,11.42376649947143,15.113708681118336,11.424100654931634,14.570619818485813,3.5553480614894135,4.143134726391533,4.276666119016055,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.779293946533922,0.0,-0.32498859238669725,-0.4848482530658169,-0.17180806572282636,-0.1719003670509383,-0.2162896036860576
Sao Paulo,Brazil,brazil,-23.5506507,-46.6333824,70.5,29.5,67.49,68.88,31.12,21.7,69.7,9.0,211270518.0,25.0,11,28321088.0,6304018432.0,42,32655800.0,6304022528.0,92,39405328.0,6304023552.0,0.0595154613256454,23086000.0,83.90747833251953,66.80000305175781,33.20000076293945,1,68.96666717529297,31.03333282470703,64.16000366210938,35.84000015258789,62.29199981689453,37.70800018310547,65.75686645507812,34.243141174316406,0,1,1,64.16000366210938,35.84000015258789,1,17.15911727944031,22.56445311351421,17.30153307018664,22.564453763258292,17.489411618929296,22.56445392569425,16.95473697447329,2.4849066497880004,3.7612001156935624,4.532599493153256,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.05781169165951791,4.441562173448964,2.9995229715460345,2.205871892476474,3.311271266949217,3.311271308687908,-0.4184214838797362
Cali,Colombia,colombia,3.4108435,-76.5812127,70.2,29.8,56.87,54.79,45.21,23.5,68.9,8.0,46202800.0,40.0,4,3158932.0,65252.125,19,4126810.0,65889.1328125,41,5388575.0,66140.171875,6.63950252532959,2838333.0,309.5679931640625,66.0,34.0,1,60.89999771118164,39.10000228881836,60.400001525878906,39.599998474121094,62.77000045776367,37.230003356933594,60.6085205078125,39.39146423339844,0,0,0,60.599998474121094,39.400001525878906,0,14.965744870315872,11.086029216758426,15.233015511708343,11.09574397957589,15.499791715030167,11.099546704476793,14.858727818290413,1.6094379124341003,2.995732273553991,3.7376696182833684,0.0,0.0,0.0,0.0,2.0333324865727334,5.738402856995406,-0.6664044127853499,-0.6033977944509399,-1.0276049366942857,-1.0270653095788838,0.6178006506360759
Damascus,Syria,syria,33.5130695,36.3095814,70.0,30.0,67.18,66.46,33.54,36.6,59.1,4.0,17070135.0,92.0,29,3738294.0,996941.3125,39,3944599.0,997089.75,108,8483621.0,997823.1875,1.6277400255203247,2584771.0,85.57405853271484,46.29999923706055,53.70000076293945,0,37.320003509521484,62.679996490478516,35.152000427246094,64.8479995727539,36.10600280761719,63.89400100708008,37.025386810302734,62.97461700439453,0,1,5,35.152000427246094,64.8479995727539,0,15.134140183091821,13.812448186186709,15.18785811295154,13.812597067870835,15.953648039218685,13.813332374945096,14.765147860874174,3.4011973816621555,3.6888794541139363,4.6913478822291435,0.0,0.6931471805599453,1.791759469228055,0.0,0.9661241708889203,4.461000215643331,0.0,0.0,0.0,0.0,0.0
Bradford,United Kingdom,united kingdom,53.7944229,-1.7519186,69.2,30.8,46.07,43.71,56.29,17.7,63.8,19.0,66435600.0,274.0,52,2216280.0,746332.125,142,5891842.0,748658.9375,353,13471238.0,750148.0625,13.686365127563477,536280.0,13.673391342163086,42.79999923706055,57.20000076293945,1,47.233333587646484,52.766666412353516,47.92000198364258,52.07999801635742,46.500999450683594,53.499000549316406,45.79092025756836,54.20907211303711,3,4,9,47.92000198364258,52.07999801635742,9,14.611341123864381,13.522927327770269,15.589079409909571,13.526040137370774,16.416067526339074,13.528027215764329,13.192413556411305,3.970291913552122,4.962844630259907,5.869296913133774,1.3862943611198906,1.6094379124341003,2.302585092994046,2.302585092994046,2.686919521008487,2.686035740772897,0.33644284722598755,0.27988192154031255,-0.31826387396063976,-0.3182638691698208,-0.5364162428789274
Windhoek,Namibia,namibia,-22.5776104,17.0772739,68.6,31.4,65.21,67.21,32.79,36.7,59.8,4.0,2413643.0,2.9,1,431000.0,378070.625,1,431000.0,378070.625,3,482482.0,378079.71875,931.261474609375,776249.0,928.8203735351562,55.66999816894531,44.33000183105469,0,69.663330078125,30.336668014526367,72.65800476074219,27.341999053955078,67.33999633789062,32.659996032714844,71.75789642333984,28.242101669311523,0,0,0,72.65800476074219,27.341999053955078,0,12.973865689268807,12.84283894077886,12.973865689268807,12.84283894077886,13.086700965979853,12.842862993471615,13.562229912229826,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,0.0,6.837613327494176,6.834991420755677,0.0,0.0,0.0,0.0,0.0
Mexico City,Mexico,mexico,19.3207722,-99.1514678,68.5,31.5,54.19,53.97,46.03,26.7,66.5,7.0,126577691.0,64.0,12,26770360.0,150008.65625,68,34078792.0,155950.203125,155,40621856.0,157609.1875,12.656776428222656,21804000.0,132.5891876220703,59.70000076293945,40.29999923706055,1,44.68000411987305,55.31999588012695,53.52800369262695,46.47199630737305,47.35799789428711,52.642005920410156,53.197174072265625,46.80282211303711,0,0,5,53.52800369262695,46.47199630737305,5,17.10280590065029,11.918454946006412,17.34418584263154,11.95729843681863,17.519816829467413,11.967880095814206,16.897604043029453,2.5649493574615367,4.23410650459726,5.049856007249537,0.0,0.0,1.791759469228055,1.791759469228055,2.6142358400726255,4.89476932685493,3.2767646182928627,3.312595527030118,-0.4331564981279594,-0.4328947000630914,-0.39100844491692954
San Juan,Puerto Rico,puerto rico,18.465299,-66.116666,68.4,31.6,62.84,65.63,34.37,15.9,63.8,20.3,3203792.0,361.0,12,2321005.0,24847.529296875,22,2509695.0,25048.98828125,32,2957315.0,25158.90234375,9.46890640258789,1809800.0,398.15447998046875,67.19999694824219,32.79999923706055,0,75.66666412353516,24.33333396911621,70.0999984741211,29.899999618530273,60.36800003051758,39.63199996948242,70.78150177001953,29.2185001373291,0,0,0,70.0999984741211,29.899999618530273,0,14.657511270345866,10.120553846549033,14.73567218823504,10.12862863869853,14.899792658190895,10.133006829397862,14.40872745244626,2.5649493574615367,3.1354942159291497,3.4965075614664802,0.0,0.0,0.0,0.0,2.348409568862434,5.989348509830572,0.0,0.0,0.0,0.0,0.0
New Orleans,LA,united states,29.9561422,-90.0733934,67.6,32.4,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,16,1335656.0,6679.9169921875,21,1599307.0,6826.7802734375,35,1992581.0,6896.39404296875,18.72065544128418,918752.0,0.0,67.05000305175781,32.95000076293945,1,65.0566635131836,34.94333267211914,68.94599914550781,31.054000854492188,61.30399703979492,38.69599914550781,67.0500259399414,32.94998550415039,1,1,1,68.94600677490234,31.054000854492188,1,14.104933863589318,8.807010531389006,14.285081593654908,8.828754903173557,14.504941843128424,8.838898944316146,13.730772594809975,2.833213344056216,3.091042453358316,3.58351893845611,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.9816665860097755,0.0,-0.6005963932694532,-0.6615771896718249,-0.18939579559562045,-0.1894794179300589,-0.19289288738855895
Rockhampton,Australia,australia,-23.3782137,150.5134227,67.6,32.4,43.03,41.36,58.64,19.0,65.5,16.0,25649909.0,3.0,2,74466.0,117895440.0,3,80800.0,117895448.0,4,115503.0,117895456.0,520.1154174804688,2706966.0,487.03564453125,56.400001525878906,43.599998474121094,1,46.0333366394043,53.9666633605957,51.44000244140625,48.560001373291016,49.480003356933594,50.519996643066406,50.456016540527344,49.543983459472656,0,0,0,51.44000244140625,48.560001373291016,0,11.218111353214848,18.58530869639694,11.299744620670225,18.585308764253675,11.657060440378942,18.585308832110407,14.811339377905213,1.0986122886681098,1.3862943611198906,1.6094379124341003,0.0,0.0,0.0,0.0,6.255971547891756,6.1903884452579385,-0.599012322133903,-0.8318951679625909,-0.2305857682114328,-0.23058578117021744,0.22363677878640187
Lagos,Nigeria,nigeria,6.4550575,3.3941795,67.5,32.5,64.06,63.77,36.23,44.0,53.3,3.0,200962000.0,218.0,6,19932062.0,13432894.0,7,19982062.0,13432928.0,38,24107396.0,13433869.0,1.1136953830718994,16637000.0,409.93829345703125,46.880001068115234,53.119998931884766,0,54.0433349609375,45.9566650390625,49.75800323486328,50.24199676513672,48.70900344848633,51.29099655151367,48.98243713378906,51.01756286621094,0,0,0,49.75800323486328,50.24199676513672,0,16.807840199124975,16.41321710744347,16.810345579107686,16.413219638540227,16.998029280828252,16.413289687823017,16.627139748748867,1.9459101490553132,2.0794415416798357,3.6635616461296463,0.0,0.0,0.0,0.0,0.7484377820189521,6.018443065650327,0.0,0.0,0.0,0.0,0.0
Oakland,CA,united states,37.8044557,-122.271356,67.4,32.6,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,29,4903314.0,40491.58984375,71,7810188.0,43098.10546875,114,12256897.0,44064.4765625,16.182933807373047,3364862.0,0.0,66.54000091552734,33.459999084472656,1,62.57999801635742,37.42000198364258,56.26799774169922,43.73200225830078,50.32600021362305,49.67399978637695,66.53839111328125,33.46162414550781,3,5,7,56.26799774169922,43.73200225830078,7,15.405422064949427,10.608874269533173,15.870939721266978,10.671257521091073,16.321599438513363,10.6934319104645,15.028897807007791,3.4011973816621555,4.276666119016055,4.74493212836325,1.3862943611198906,1.791759469228055,2.0794415416798357,2.0794415416798357,2.843916670741222,0.0,0.29487091849048513,0.42458045133725475,-0.1818590113056761,-0.181756546025832,-0.19719694106809865
Santo Domingo,Dominican Republic,dominican republic,18.4713858,-69.8918436,67.2,32.8,61.02,61.16,38.84,29.3,63.7,7.0,10358320.0,216.0,9,2707033.0,3518724.5,23,3497762.0,3519510.5,57,5155857.0,3519831.75,0.578564465045929,1128678.0,398.15447998046875,68.4000015258789,31.600000381469727,0,74.29999542236328,25.69999885559082,70.33999633789062,29.659997940063477,60.48799514770508,39.512001037597656,70.55110931396484,29.448890686035156,0,0,0,70.33999633789062,29.659997940063477,0,14.811364128547115,15.073609408146076,15.067634179263631,15.073832759534575,15.455644101932714,15.0739240322409,13.936558480295307,2.302585092994046,3.1780538303479458,4.060443010546419,0.0,0.0,0.0,0.0,0.45651586761559687,5.989348509830572,0.0,0.0,0.0,0.0,0.0
Milwaukee,WI,united states,43.0386475,-87.9090751,67.1,32.9,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,19,1795132.0,45261.91015625,34,2227696.0,45663.4296875,77,3594637.0,45913.4453125,5.532332420349121,1290221.0,0.0,66.77999877929688,33.220001220703125,1,45.0533332824707,54.9466667175293,53.47200393676758,46.52799606323242,57.81500244140625,42.18499755859375,66.77943420410156,33.22055435180664,1,1,5,53.47200393676758,46.52799606323242,5,14.40058967186716,10.72024321575612,14.616478874371627,10.729074929997095,15.09495384865687,10.734535059227618,14.070324854554805,2.995732273553991,3.5553480614894135,4.356708826689592,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,1.8767640648649238,0.0,-0.5099970389154549,-0.49204954012124186,-0.18132596501728224,-0.18137236293530895,-0.2152606874918864
Campinas,Brazil,brazil,-22.9056391,-47.059564,66.8,33.2,67.49,68.88,31.12,21.7,69.7,9.0,211270518.0,25.0,8,2021912.0,3652641.0,33,4389688.0,3654730.0,114,37779660.0,3659880.25,0.5756741762161255,1213792.0,83.90747833251953,70.5,29.5,1,70.20000457763672,29.80000114440918,64.90000915527344,35.099998474121094,63.071998596191406,36.928001403808594,67.84648132324219,32.15351867675781,0,1,1,64.90000915527344,35.099998474121094,1,14.519554650930647,15.110961299332459,15.294768939717281,15.111533050646347,17.44728144699579,15.112941259495996,14.009260725354576,2.1972245773362196,3.5263605246161616,4.74493212836325,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4546832290822093,4.441562173448964,-0.21893194012118652,2.0828268405777126,-0.32475387159538166,-0.3247512446694809,-0.4162115729624346
San Salvador,El Salvador,el salvador,13.697629,-89.191156,66.2,33.8,67.79,67.96,32.04,27.4,64.4,8.0,6704864.0,319.0,31,3561384.0,73619896.0,70,4660118.0,73620856.0,142,6963583.0,73621368.0,0.1436050534248352,1538525.0,177.0182342529297,63.79999923706055,36.20000076293945,0,66.66666412353516,33.33333206176758,55.1099967956543,44.8900032043457,54.034996032714844,45.965003967285156,63.396610260009766,36.6033935546875,0,0,2,55.1099967956543,44.8900032043457,0,15.085660072113672,18.114425886837832,15.354551542256464,18.11443892670586,15.756204842301932,18.114445881232612,14.246335373178947,3.4657359027997265,4.2626798770413155,4.962844630259907,0.0,0.0,1.0986122886681098,0.0,0.13418560033071888,5.181885984668706,0.0,0.0,0.0,0.0,0.0
Chicago,IL,united states,41.8755616,-87.6244212,66.1,33.9,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,40,9465810.0,194071.140625,136,12279077.0,196166.828125,205,14723171.0,196743.609375,6.66539192199707,8489066.0,0.0,66.0999984741211,33.900001525878906,1,66.66000366210938,33.34000015258789,53.67200469970703,46.32799530029297,57.91499710083008,42.084999084472656,66.09967803955078,33.90031433105469,1,1,5,53.67200469970703,46.3280029296875,5,16.0631970230542,12.175985227814836,16.323407396431293,12.186725837769982,16.50493313718099,12.189661767556151,15.95428965825581,3.713572066704308,4.919980925828125,5.327876168789581,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,2.0367156423926174,0.0,0.9391827350240106,0.6855586158756445,-0.15005300647995334,-0.15003251548054428,-0.21333898384557698
Bogota,Colombia,colombia,4.6533817,-74.0836331,66.0,34.0,56.87,54.79,45.21,23.5,68.9,8.0,46202800.0,40.0,11,9716275.0,198001.859375,41,10782852.0,198787.1875,90,12466009.0,199080.25,6.541850566864014,8034649.0,246.10694885253906,55.20000076293945,44.79999923706055,1,62.29999923706055,37.70000076293945,61.23999786376953,38.7599983215332,63.720001220703125,36.279998779296875,61.01682662963867,38.9831657409668,0,0,1,62.69999694824219,37.29999923706055,1,16.089312975452486,12.196036750860276,16.1934677452015,12.199995152425148,16.338516298532547,12.20146831183564,15.899273996777506,2.4849066497880004,3.7376696182833684,4.51085950651685,0.0,0.0,0.6931471805599453,0.6931471805599453,2.020467585177136,5.5098212342201185,1.149859336995941,1.1543027479315326,0.9698957379325973,0.9705366344162323,0.5359320646003588
Manila,Philippines,philippines,14.5904492,120.9803621,65.4,34.6,42.46,42.16,57.84,31.7,63.5,5.0,108420484.0,361.0,109,45750600.0,53469672.0,160,54489816.0,53478240.0,282,65054404.0,53480456.0,0.6858513355255127,24922000.0,5.766054630279541,38.79999923706055,61.20000076293945,1,46.38999938964844,53.61000061035156,46.513999938964844,53.486000061035156,35.797000885009766,64.2030029296875,47.53851318359375,52.461490631103516,2,2,3,46.513999938964844,53.486000061035156,3,17.63871548621154,17.794625191327384,17.813524398139254,17.794785418856804,17.990734477770747,17.79482685541207,17.03126154561014,4.700480365792417,5.081404364984463,5.645446897643238,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.5222706798470538,1.9119181445617377,1.072217228332089,1.0630501633009664,-0.4518629942616718,-0.4518620031300468,-0.4783357459739279
Philadelphia,PA,united states,39.9527237,-75.1635262,64.9,35.1,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,73,7405918.0,140108.78125,168,9563774.0,141884.828125,334,14961763.0,142795.71875,6.613635063171387,5696588.0,0.0,63.650001525878906,36.349998474121094,1,49.80999755859375,50.19000244140625,49.332000732421875,50.667999267578125,56.52100372314453,43.479000091552734,63.64944076538086,36.35055160522461,1,1,9,49.332000732421875,50.667999267578125,9,15.81779010331784,11.850181546090774,16.073493081562162,11.862777985891363,16.521008437997747,11.869177350682447,15.555378132626803,4.30406509320417,5.1298987149230735,5.814130531825066,0.6931471805599453,0.6931471805599453,2.302585092994046,2.302585092994046,2.0299407270994503,0.0,0.5476980039490318,0.7108061359133789,-0.16133221181981308,-0.16124193551401478,-0.2134267650646411
Marseille,France,france,43.2961743,5.3699525,64.7,35.3,51.99,46.79,53.21,18.1,62.2,20.0,67060000.0,123.0,18,1219480.0,1262972160.0,43,2024822.0,1262972800.0,85,2809833.0,1262972800.0,0.0253545958548784,877215.0,125.51841735839844,60.5,39.5,1,59.33333206176758,40.66666793823242,56.57999801635742,43.41999816894531,48.310001373291016,51.69000244140625,57.60435104370117,42.395652770996094,0,0,3,56.18000030517578,43.81999969482422,3,14.01393591636094,20.956733638108258,14.520992847295119,20.956734144849307,14.848635964831852,20.956734144849307,13.684508535213608,2.9444389791664403,3.784189633918261,4.454347296253507,0.0,0.0,1.3862943611198906,1.3862943611198906,0.02503849993993585,4.840387889336118,-0.13941839792935332,-0.25563499057230044,2.241487290438363,2.24148733899561,-0.9020859832546398
Cleveland,OH,united states,41.4996574,-81.6936772,64.0,36.0,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,39,2534718.0,216543.46875,63,3837841.0,217362.109375,88,4911151.0,217526.34375,2.8098413944244385,1679247.0,0.0,64.38999938964844,35.61000061035156,1,61.50666427612305,38.49333572387695,62.323997497558594,37.676002502441406,52.069000244140625,47.93099594116211,64.38993835449219,35.610069274902344,1,1,11,57.961997985839844,42.038002014160156,7,14.74559334073708,12.285551203716693,15.160420787427764,12.289324549182858,15.407019095468904,12.290079839999786,14.333856632120511,3.6888794541139363,4.1588830833596715,4.48863636973214,0.6931471805599453,0.6931471805599453,2.4849066497880004,2.0794415416798357,1.3375875595121187,0.0,-0.27785087242253603,-0.3527376034470955,-0.1456488590746472,-0.14571422988393443,-0.2198781157239914
Catania,Italy,italy,37.5023612,15.0873718,63.9,36.1,44.85,44.26,55.74,13.5,63.5,23.0,60252824.0,200.0,16,671655.0,203572368.0,36,1013229.0,203572688.0,75,2420048.0,203572960.0,166.26339721679688,630167.0,166.7749481201172,45.20000076293945,54.79999923706055,1,52.5333366394043,47.4666633605957,54.62000274658203,45.37999725341797,47.8599967956543,52.1400032043457,52.21650695800781,47.783504486083984,0,0,1,49.29999923706055,50.70000076293945,1,13.417501583675408,19.131532121250164,13.828653805830415,19.13153369317149,14.699298345861767,19.131535029302675,13.353741729485145,2.833213344056216,3.6109179126442243,4.330733340286331,0.0,0.0,0.6931471805599453,0.6931471805599453,5.119569798740758,5.122623486821291,-0.6116872562168725,-0.4710034355214479,-0.5057536979551202,-0.5057536914508761,0.569622671544042
Houston,TX,united states,29.7589382,-95.3676974,63.8,36.2,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,12,6490624.0,463152.71875,40,7607363.0,464096.53125,51,8093707.0,464209.625,3.6171839237213135,6046392.0,0.0,64.31999969482422,35.68000030517578,1,47.28999710083008,52.71000289916992,47.902000427246094,52.097999572753906,52.41999435424805,47.58000564575195,64.31968688964844,35.680320739746094,1,1,3,47.902000427246094,52.09800338745117,3,15.685869386046614,13.04581428390612,15.844627283498493,13.047850005779653,15.906597527661432,13.048093661401545,15.614972453863011,2.5649493574615367,3.713572066704308,3.9512437185814275,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.5297849789283606,0.0,0.2656281818307891,-0.015963334480776394,-0.09438014737022024,-0.09445779552235482,-0.21850883804694624
Guatemala City,Guatemala,guatemala,14.6416142,-90.5132836,63.8,36.2,58.67,57.83,42.17,35.1,60.3,5.0,17679735.0,162.0,23,5553838.0,26791088128.0,63,7013242.0,26791090176.0,161,11749742.0,26791092224.0,0.009606609120965,3014000.0,177.0182342529297,66.19999694824219,33.79999923706055,0,57.60000228881836,42.39999771118164,55.82999801635742,44.17000198364258,53.73899459838867,46.26100158691406,63.188472747802734,36.8115348815918,0,0,1,55.82999801635742,44.17000198364258,0,15.529999958312045,24.01133513666203,15.763310776854587,24.011335213105358,16.279341925974812,24.01133528954868,14.918778989953527,3.1780538303479458,4.1588830833596715,5.087596335232384,0.0,0.0,0.6931471805599453,0.0,0.00956075906009348,5.181885984668706,0.0,0.0,0.0,0.0,0.0
Belo Horizonte,Brazil,brazil,-19.9227318,-43.9450948,63.7,36.3,67.49,68.88,31.12,21.7,69.7,9.0,211270518.0,25.0,10,6839732.0,11358232.0,25,7805470.0,11359239.0,55,9117545.0,11359511.0,0.6841170191764832,5328000.0,340.89532470703125,77.5999984741211,22.399999618530273,1,63.37333297729492,36.62666702270508,64.6240005493164,35.375999450683594,63.38199996948242,36.61800003051758,64.83594512939453,35.16404342651367,0,0,0,64.6240005493164,35.375999450683594,0,15.738259253749124,16.245453413384134,15.870335456043021,16.24554206761083,16.02571124689491,16.24556601258809,15.488486678890032,2.3978952727983707,3.258096538021482,4.02535169073515,0.0,0.0,0.0,0.0,0.5212414022280383,5.834504622106107,0.16999810993608647,-0.086577630509421,-0.32030749809746684,-0.32030768672296833,-0.41574727968277514
Coventry,United Kingdom,united kingdom,52.4081812,-1.510477,63.6,36.4,46.07,43.71,56.29,17.7,63.8,19.0,66435600.0,274.0,24,1126029.0,2033976832.0,109,6874867.0,2033982208.0,267,12324174.0,2033983360.0,27.744274139404297,2590363.0,27.747173309326172,62.599998474121094,37.400001525878906,1,52.16666793823242,47.83333206176758,48.302001953125,51.697998046875,46.53099822998047,53.46900177001953,53.38895797729492,46.611045837402344,1,2,12,48.302001953125,51.697998046875,12,13.93420873031087,21.43325874463574,15.743383001332587,21.433261387730198,16.327073338532962,21.433261954106673,14.767308964341364,3.2188758248682006,4.700480365792417,5.5909869805108565,0.6931471805599453,1.0986122886681098,2.5649493574615367,2.5649493574615367,3.3584385870397533,3.358539442734052,0.5461087240939827,0.14131589647730589,-0.22723101809642018,-0.22723103481178672,-0.2970482966976037
Atlanta,GA,united states,33.7544657,-84.3898151,63.5,36.5,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,28,6088159.0,539672.1875,59,7039948.0,540482.6875,78,7711961.0,540612.25,3.116091728210449,5211164.0,0.0,62.77000045776367,37.22999954223633,1,52.10333251953125,47.89666748046875,51.779998779296875,48.220001220703125,57.891998291015625,42.108001708984375,62.76984786987305,37.230140686035156,1,1,1,51.779998779296875,48.220001220703125,1,15.62185645938725,13.198719026994636,15.767111483789803,13.200219735217434,15.858283187874488,13.200459422328045,15.466313997178204,3.367295829986474,4.0943445622221,4.3694478524670215,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.4149041034888945,0.0,0.18381988688804826,-0.056359239558586946,-0.07850794035009645,-0.07858267778628052,-0.21935870577044167
Buenos Aires,Argentina,argentina,-34.6095579,-58.3887904,63.3,36.7,63.82,61.77,38.23,24.9,63.9,11.0,44938712.0,16.0,62,21780130.0,18639802.0,96,24218076.0,18642304.0,119,26139114.0,18642896.0,0.9464300274848938,16710000.0,203.43096923828125,55.79999923706055,44.20000076293945,0,64.06666564941406,35.93333435058594,63.2400016784668,36.76000213623047,62.73999786376953,37.26000213623047,63.471675872802734,36.528324127197266,0,0,1,68.19999694824219,31.799999237060547,0,16.896508690143378,16.740809798496343,17.002609895744694,16.740944018374883,17.078943409428074,16.740975773600457,16.63151796041598,4.143134726391533,4.574710978503383,4.787491742782046,0.0,0.0,0.6931471805599453,0.0,0.6659969395593481,5.32023035976007,1.154361798279639,1.154519266274644,-0.5761199192798101,-0.5761198845177224,-0.0671611740664698
