city,country,country_norm_x,lat,lon,crime_index,safety_index,crimeindex_2023,crimeindex_2020,safetyindex_2020,age_0_14,age_15_64,age_65_plus,population,density_per_km2,num_cities_25km,sum_pop_25km,pop_gravity_25km,num_cities_50km,sum_pop_50km,pop_gravity_50km,num_cities_100km,sum_pop_100km,pop_gravity_100km,dist_to_nearest_large_city,pop_of_nearest_large_city,dist_nearest_labeled_city,crime_nearest_labeled_city,safety_nearest_labeled_city,same_country_as_nearest_labeled,avg_crime_k3,avg_safety_k3,avg_crime_k5,avg_safety_k5,avg_crime_k10,avg_safety_k10,wavg_crime_k5,wavg_safety_k5,num_labeled_within_50km,num_labeled_within_100km,num_labeled_within_250km,avg_crime_same_country_k5,avg_safety_same_country_k5,num_same_country_within_250km,log1p_sum_pop_25km,log1p_pop_gravity_25km,log1p_sum_pop_50km,log1p_pop_gravity_50km,log1p_sum_pop_100km,log1p_pop_gravity_100km,log1p_pop_of_nearest_large_city,log1p_num_cities_25km,log1p_num_cities_50km,log1p_num_cities_100km,log1p_num_labeled_within_50km,log1p_num_labeled_within_100km,log1p_num_labeled_within_250km,log1p_num_same_country_within_250km,log1p_dist_to_nearest_large_city,log1p_dist_nearest_labeled_city,sum_pop_50km_country_z,sum_pop_100km_country_z,pop_gravity_50km_country_z,pop_gravity_100km_country_z,dist_to_nearest_large_city_country_z,country_for_macro,country_for_macro_norm,country_norm_y,gdp,gdp_per_capita,unemployment,homicide_rate,life_expectancy_male,life_expectancy_female,infant_mortality,urban_population_growth,tourists
"St. John's, Newfoundland and Labrador",Canada,canada,47.5646794,-52.7066964,46.99,53.01,41.89,39.67,60.33,16.0,67.0,17.0,37961548.0,4.0,4,258167.0,1896.3739013671875,4,258167.0,1896.3739013671875,4,258167.0,1896.3739013671875,1397.23974609375,733156.0,898.246337890625,41.0,59.0,1,34.79999923706055,65.20000457763672,36.61000061035156,63.3900032043457,37.803001403808594,62.19700241088867,37.842323303222656,62.15767288208008,0,0,0,32.900001525878906,67.0999984741211,0,12.46136581477995,7.548226051919087,12.46136581477995,7.548226051919087,12.46136581477995,7.548226051919087,13.50511514620115,1.6094379124341005,1.6094379124341005,1.6094379124341005,0.0,0.0,0.0,0.0,7.242969400289326,6.8015570101633545,-0.8151420816792979,-0.9755355412968342,-0.2607048587608881,-0.2607060005867389,4.6840562275963205,Canada,canada,canada,1712562.0,46192.4,5.4,1.8,80.2,84.2,4.5,1.1,21134.0
Accra,Ghana,ghana,5.5571096,-0.2012376,46.88,53.12,46.98,48.97,51.03,38.5,58.1,3.0,30280811.0,127.0,6,1151839.0,266048.15625,10,1247548.0,266138.34375,25,1924092.0,266300.125,169.17999267578125,1500000.0,409.9382934570313,67.5,32.5,0,63.18333053588867,36.81666946411133,54.54999542236328,45.45000076293945,47.18100357055664,52.81900024414063,62.2838020324707,37.716190338134766,0,0,0,54.54999542236328,45.45000076293945,0,13.95687122170313,12.491436368623132,14.036691384393542,12.491775299287225,14.46996524583794,12.492382996351868,14.220976332738882,1.9459101490553128,2.3978952727983707,3.258096538021482,0.0,0.0,0.0,0.0,5.1368566573833405,6.018443065650327,0.0,0.0,0.0,0.0,0.0,Ghana,ghana,ghana,65535.0,2201.6,4.5,2.1,62.6,64.7,35.6,3.6,897.0
"Nashville, TN",United States,united states,36.1622767,-86.7742984,46.84,53.16,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,6,1359312.0,639194.8125,16,1927025.0,639632.1875,28,2434909.0,639729.0625,1.3573555946350098,1178679.0,249.3707733154297,57.29999923706055,42.70000076293945,1,62.7066650390625,37.29333114624024,65.13799285888672,34.86199951171875,60.22199630737305,39.77799987792969,64.33385467529297,35.66614532470703,0,0,2,65.28400421142578,34.715999603271484,2,14.122489983023652,13.367966122255046,14.471488439780831,13.368650146494492,14.705420352830126,13.36880158901902,13.979905726224771,1.9459101490553128,2.833213344056216,3.367295829986474,0.0,0.0,1.0986122886681098,1.0986122886681098,0.8575404800481287,5.522942912427332,-0.5533469359903098,-0.6147705698218257,-0.0579057597037602,-0.057987952564969,-0.2223415761632784,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Omaha, NE",United States,united states,41.2587459,-95.9383758,46.76,53.24,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,6,1004362.0,10703.056640625,7,1013479.0,10713.6728515625,9,1333855.0,10770.7822265625,9.583203315734863,826161.0,266.3895263671875,58.09999847412109,41.900001525878906,1,56.93666458129883,43.06333541870117,59.302001953125,40.697998046875,56.922996520996094,43.07700347900391,58.60872268676758,41.39127731323242,0,0,0,59.302001953125,40.697998046875,0,13.819864067673851,9.27837807389222,13.828900511083036,9.27936937562286,14.103584553604128,9.284685237106494,13.624546159180934,1.9459101490553128,2.079441541679836,2.302585092994046,0.0,0.0,0.0,0.0,2.3592681514677136,5.588706495490821,-0.6850594226389906,-0.7312827870278832,-0.1885881418702114,-0.1886743884095443,-0.208390286282533,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Buffalo, NY",United States,united states,42.8864163,-78.8781493,46.45,53.55,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,19,1586892.0,112608.6328125,35,2224421.0,113178.265625,58,3688533.0,113379.0078125,2.9460012912750244,949547.0,42.38917541503906,45.79999923706055,54.20000076293945,0,33.89999771118164,66.0999984741211,39.84000015258789,60.15999603271485,42.40999984741211,57.59000396728516,40.8695182800293,59.130496978759766,1,6,14,55.94199752807617,44.05799865722656,0,14.277288574425192,11.631682539985109,14.615007664554136,11.636728262117416,15.12073964710324,11.638500356783744,13.763741360879312,2.995732273553991,3.58351893845611,4.07753744390572,0.6931471805599453,1.9459101490553128,2.70805020110221,0.0,1.3727027348368182,3.770209995597393,-0.5104692191819925,-0.4821135777190526,-0.1672971212380183,-0.1673542091373474,-0.2196471843652425,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Honolulu, HI",United States,united states,21.304547,-157.855676,46.24,53.76,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,20,864820.0,42160.33203125,26,946413.0,42239.81640625,26,946413.0,42239.81640625,3851.068603515625,3364862.0,0.0,47.29999923706055,52.70000076293945,1,56.16666793823242,43.83333206176758,60.48799896240234,39.512001037597656,54.624000549316406,45.3759994506836,47.30001449584961,52.69998550415039,1,1,1,60.48799896240234,39.512001037597656,1,13.670277828083536,10.64925877738526,13.760435384436308,10.651142245992842,13.760435384436308,10.651142245992842,15.028897807007793,3.044522437723423,3.295836866004329,3.295836866004329,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,8.256365582602523,0.0,-0.6947288094345985,-0.7722814360121739,-0.1820373543766184,-0.1821356782193763,6.306886704971336,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"San Jose, CA",United States,united states,37.3361663,-121.890591,45.9,54.1,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,15,2773557.0,66873.1640625,46,4383030.0,67928.9765625,118,12430203.0,69580.078125,5.413374423980713,1771563.0,0.0,47.70000076293945,52.29999923706055,1,60.54667282104492,39.45333099365234,60.5680046081543,39.43199920654297,52.47600173950195,47.52399826049805,47.70100402832031,52.29899978637695,1,5,7,60.5680046081543,39.43199920654297,7,14.835641530463564,11.110567984120182,15.293251052157135,11.126232697161,16.3356398752589,11.15024794334013,14.38737333021058,2.772588722239781,3.8501476017100575,4.77912349311153,0.6931471805599453,1.791759469228055,2.079441541679836,2.079441541679836,1.8583855636145248,0.0,-0.199247059496304,0.4429194849496961,-0.1766994281319906,-0.1764548541152275,-0.21546244390013,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Charlotte, NC",United States,united states,35.2272086,-80.8430827,45.77,54.23,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,11,1664175.0,249381.953125,28,2743448.0,250549.0,41,3168304.0,250635.25,2.402118682861328,1436613.0,0.0,46.70000076293945,53.29999923706055,1,39.86666488647461,60.133331298828125,49.17399978637695,50.82599639892578,50.96399688720703,49.03600311279297,46.69999313354492,53.30001068115234,1,1,3,49.17400360107422,50.82599639892578,3,14.32484066400089,12.426744958348294,14.824726445915273,12.43141378038787,14.968707302534812,12.431757963816093,14.177799513807152,2.4849066497880004,3.367295829986474,3.737669618283368,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.224398379567785,0.0,-0.4356373696551983,-0.5371635882043605,-0.1387529865211148,-0.1388347832048262,-0.2205696259406697,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Vitoria,Brazil,brazil,-20.3200917,-40.3376682,45.72,54.28,67.49,68.88,31.12,21.7,69.7,9.0,211270518.0,25.0,5,1520597.0,40229.5859375,10,1718211.0,40358.515625,30,2440280.0,40483.3515625,189.67385864257807,511168.0,379.2193908691406,63.70000076293945,36.29999923706055,1,70.5999984741211,29.399999618530277,71.04000091552734,28.959997177124023,69.39000701904297,30.609996795654297,70.67684173583984,29.32316398620605,0,0,0,71.04000091552734,28.959997177124023,0,14.23461423650532,10.6023828295283,14.356794773214784,10.605582473032792,14.707623754572952,10.608670797257352,13.14445553857914,1.791759469228055,2.3978952727983707,3.4339872044851463,0.0,0.0,0.0,0.0,5.2505644221536825,5.940748430513754,-0.5231134374582102,-0.5919725933596374,-0.3268397729266337,-0.3268400461161782,0.3934040166586791,Brazil,brazil,brazil,1868613.0,8920.7,12.0,27.4,71.9,79.3,13.0,1.2,6621.0
Kuching,Malaysia,malaysia,1.5597561,110.345397,45.45,54.55,57.29,58.84,41.16,24.3,69.4,6.0,32722760.0,99.0,1,325132.0,23418.5234375,1,325132.0,23418.5234375,1,325132.0,23418.5234375,208.18377685546875,680880.0,725.7608642578125,29.200000762939453,70.80000305175781,0,45.60000228881836,54.39999771118164,50.040000915527344,49.959999084472656,49.81999969482422,50.18000030517578,49.07729721069336,50.922698974609375,0,0,0,52.040000915527344,47.959999084472656,0,12.691989608369031,10.061325288417772,12.691989608369031,10.061325288417772,12.691989608369031,10.061325288417772,13.431142826837345,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,5.343213180691705,6.588597488426406,-1.4987710373777032,-1.5316063647390226,-0.4652577642036272,-0.4653538291314103,2.0354654617779144,Malaysia,malaysia,malaysia,358579.0,11373.3,3.4,2.1,74.0,78.1,5.9,2.7,25832.0
"Denver, CO",United States,united states,39.7392364,-104.984862,44.87,55.13,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,27,4358477.0,34650.8046875,45,5036463.0,35202.62109375,58,6375495.0,35372.94921875,9.66148853302002,2691349.0,0.0,45.29999923706055,54.70000076293945,1,62.5766716003418,37.42333221435547,48.762001037597656,51.23799896240234,47.25,52.75,45.30004119873047,54.69997024536133,1,1,1,48.87999725341797,51.12000274658203,1,15.287633471812908,10.453105086595093,15.43221480651842,10.468904228276765,15.667972449903765,10.47373093044076,14.805553484425102,3.332204510175204,3.828641396489095,4.07753744390572,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.36663804623323,0.0,-0.1050369318308034,-0.197782473006275,-0.1834996065218302,-0.1835624920897053,-0.2082575121543515,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Columbus, OH",United States,united states,39.9622601,-83.0007065,43.98,56.02,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,18,1999083.0,182244.171875,24,2144785.0,182334.234375,42,2738148.0,182446.09375,2.96077299118042,1578153.0,0.0,47.20000076293945,52.79999923706055,1,47.88999938964844,52.11000061035156,54.4119987487793,45.5880012512207,54.297996520996094,45.70199966430664,47.20017623901367,52.79981231689453,1,1,5,54.4119987487793,45.5880012512207,5,14.508199633610184,12.113108157750444,14.57855033846744,12.113602218869955,14.822792702634004,12.114215512716076,14.271766367514644,2.9444389791664403,3.218875824868201,3.7612001156935615,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,1.3764392060104238,0.0,-0.5219509131380214,-0.5826821815744303,-0.1529272680268586,-0.153003287019876,-0.2196221311094081,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Katowice,Poland,poland,50.2598987,19.0215852,41.26,58.74,30.5,28.5,71.5,14.8,68.4,17.0,38386000.0,123.0,33,2058090.0,3428260.25,56,3103919.0,3429118.5,109,5644378.0,3429660.25,68.85731506347656,804237.0,70.88157653808594,25.799999237060547,74.19999694824219,1,31.066665649414062,68.93333435058594,29.079998016357425,70.91999816894531,29.060001373291016,70.94000244140625,28.561119079589844,71.43887329101562,0,1,4,29.5,70.5,3,14.537289412085634,15.047563766414362,14.948176386757236,15.047814080648257,15.546170740657086,15.047972053331996,13.597650524256355,3.5263605246161616,4.04305126783455,4.700480365792417,0.0,0.6931471805599453,1.6094379124341005,1.3862943611198906,4.246454805537862,4.275019994592002,1.6051413900146143,1.69140412531466,0.1316161948118378,0.1316681358815019,2.232104009136609,Poland,poland,poland,585661.0,15444.0,3.0,0.7,74.5,82.4,3.3,-0.2,19622.0
"Brooklyn, NY",United States,united states,40.6526006,-73.9497211,40.78,59.22,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,50,29425890.0,35862268.0,248,35863292.0,35868048.0,451,43482504.0,35869668.0,0.2781639993190765,2736074.0,0.0,45.0,55.0,1,47.40999984741211,52.59000015258789,54.15599822998047,45.84400177001953,56.07799530029297,43.922000885009766,45.00118255615234,54.998817443847656,3,3,5,54.15599822998047,45.84400177001953,5,17.197385491026004,17.395196297982277,17.395224851261514,17.39535745717336,17.587869231253226,17.395402621698953,14.82203496962957,3.9318256327243257,5.517452896464707,6.113682179832232,1.3862943611198906,1.3862943611198906,1.791759469228055,1.791759469228055,0.2454246726982008,0.0,4.339488360911613,3.7288368322004906,7.262173377895241,7.2621719040829,-0.2241719181892433,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Uppsala,Sweden,sweden,59.8586126,17.6387436,40.56,59.44,48.0,47.07,52.93,17.5,62.5,20.0,10365705.0,23.0,3,317783.0,4253845.0,11,541937.0,4253996.0,34,2247391.0,4254379.5,63.52693176269531,995574.0,64.11808013916016,46.09999847412109,53.900001525878906,1,34.16666412353516,65.83333587646484,34.7599983215332,65.23999786376953,32.805999755859375,67.19400787353516,40.44558334350586,59.55441284179688,0,1,1,45.47499847412109,54.525001525878906,1,12.669127185687705,15.26333407286466,13.202906882734704,15.263369569523451,14.625280990780652,15.263459715970354,13.81107573867416,1.3862943611198906,2.4849066497880004,3.555348061489413,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.167082683361812,4.176202239367181,-1.2302883297374514,-0.0366079476979532,-0.4294619891667569,-0.4294609588987492,1.3714780843662584,Sweden,sweden,sweden,556086.0,55766.8,6.7,1.1,80.8,84.4,2.0,1.1,7440.0
Coimbatore,India,india,11.0018115,76.9628425,39.53,60.47,44.43,43.32,56.68,27.8,66.2,6.0,1359933123.0,414.0,42,5191803.0,63856940.0,113,10663628.0,63860216.0,312,19096678.0,63861432.0,0.1230889707803726,959823.0,139.23660278320312,40.0,60.0,1,47.81666564941406,52.18333435058594,41.709999084472656,58.290000915527344,43.775001525878906,56.22499847412109,42.97853469848633,57.0214729309082,0,0,3,41.709999084472656,58.290000915527344,3,15.462591786268291,17.97215584244371,16.18234935028801,17.97220714330339,16.76502500355341,17.972226184711012,13.774505213303076,3.7612001156935615,4.736198448394496,5.746203190540153,0.0,0.0,1.3862943611198906,1.3862943611198906,0.1160828986023968,4.943331016012686,-0.2934996382730946,0.0477098700718694,-0.150938791119965,-0.1509372593960445,-0.6189188753263911,India,india,india,2779352.0,2054.8,5.4,3.1,68.1,70.5,32.0,2.4,17423.0
"Boston, MA",United States,united states,42.3588336,-71.0578303,39.25,60.75,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,49,6220133.0,195901.15625,114,7963754.0,197316.5,225,12798485.0,198412.5625,4.9871826171875,4355184.0,0.0,39.400001525878906,60.59999847412109,1,45.5433349609375,54.4566650390625,44.48200225830078,55.51799774169922,43.60600280761719,56.39400100708008,39.40008544921875,60.59991455078125,1,1,1,44.48200225830078,55.51799774169922,1,15.643302007891666,12.185370610763329,15.89041118025756,12.192569385492428,16.364837440644067,12.198108830871512,15.286877647274649,3.912023005428146,4.74493212836325,5.420534999272286,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.7896209537642331,0.0,0.3170116314099126,0.4818906456530596,-0.1498141172505294,-0.1496857364614285,-0.2161852782684492,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Riverside, CA",United States,united states,33.9824949,-117.374238,38.97,61.03,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,22,4068584.0,88870.3984375,69,7443811.0,90941.0078125,207,27662440.0,94060.6171875,5.2918701171875,2288508.0,0.0,39.400001525878906,60.59999847412109,1,27.53333282470703,72.46666717529297,37.124000549316406,62.87599563598633,44.46600341796875,55.53399658203125,39.399635314941406,60.60036849975586,1,5,8,37.124000549316406,62.87599563598633,7,15.21880583112133,11.39494564237444,15.82289364118624,11.41797730556611,17.135586130487834,11.45170534849923,14.643411071775114,3.1354942159291497,4.248495242049359,5.337538079701318,0.6931471805599453,1.791759469228055,2.19722457733622,2.079441541679836,1.839258342450788,0.0,0.2420477155856684,2.054776583582593,-0.171917779965821,-0.1713682299336662,-0.2156685189289058,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Pittsburgh, PA",United States,united states,40.4406968,-80.0025666,38.19,61.81,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,38,2401135.0,349665.875,62,2763430.0,350022.625,84,3460704.0,350127.65625,2.225287437438965,1712828.0,0.0,38.5,61.5,1,55.630001068115234,44.369998931884766,51.6140022277832,48.38600158691406,52.285003662109375,47.71500015258789,38.50032806396485,61.49966430664063,1,1,3,51.6140022277832,48.38600158691406,3,14.691452516664622,12.764736194515676,14.831983581606488,12.765755931187574,15.056982883503656,12.76605595520692,14.353656947454771,3.6635616461296463,4.143134726391533,4.442651256490317,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.1710220741641326,0.0,-0.4327564212320056,-0.5062221699714208,-0.1180834562481845,-0.1181620162277219,-0.2208695371532894,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Austin, TX",United States,united states,30.2711286,-97.7436995,37.25,62.75,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,8,2066318.0,169205.546875,22,2676238.0,169748.0625,38,3512524.0,169858.921875,3.3665075302124023,1915031.0,0.0,40.29999923706055,59.70000076293945,1,45.97999954223633,54.02000045776367,53.21199798583984,46.78799819946289,50.66699981689453,49.33300018310547,40.30034255981445,59.69965744018555,1,1,5,53.21199798583984,46.78799819946289,5,14.54127932138921,12.038875418520355,14.799923008648715,12.042076522578004,15.071845710036532,12.0427293873963,14.465244890640038,2.19722457733622,3.1354942159291497,3.6635616461296463,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,1.4739634974121083,0.0,-0.4453275179648158,-0.5007386395581822,-0.1555425367535247,-0.1556186792983458,-0.2189339928942858,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Baguio,Philippines,philippines,16.4119905,120.5933719,37.17,62.83,42.46,42.16,57.84,31.7,63.5,5.0,108420484.0,361.0,12,836459.0,2033179392.0,54,2985758.0,2033180928.0,148,7363595.0,2033181952.0,184.17222595214844,651813.0,201.7895355224609,63.20000076293945,36.79999923706055,1,55.80000305175781,44.19999694824219,52.160003662109375,47.83999633789063,38.62000274658203,61.3800048828125,54.37786865234375,45.62213897705078,0,0,3,52.160003662109375,47.83999633789063,3,13.636933979975188,21.43286660823089,14.90936454384414,21.432867363697635,15.812058958341838,21.432867867341816,13.387514524136211,2.5649493574615367,4.007333185232471,5.003946305945459,0.0,0.0,1.3862943611198906,1.3862943611198906,5.221286343104805,5.3121686703978375,-0.8140372623120977,-0.7999431823029826,2.1863051089653105,2.186304715222831,2.2401582845126606,Philippines,philippines,philippines,330910.0,3102.7,2.2,6.5,67.1,75.3,19.7,2.1,7168.0
"San Diego, CA",United States,united states,32.7174202,-117.162772,37.15,62.85,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,16,5828621.0,24475.3671875,28,6502945.0,24878.392578125,41,7320294.0,25055.921875,13.218770027160645,3057778.0,0.0,40.400001525878906,59.59999847412109,1,44.23333358764648,55.76666259765625,38.87999725341797,61.1199951171875,44.64800262451172,55.35199737548828,40.40095138549805,59.59904861450195,2,2,8,32.39400100708008,67.60600280761719,7,15.578291166752024,10.10546332641058,15.687765862957054,10.121795132492588,15.806161185671897,10.128905390698309,14.93319939340242,2.833213344056216,3.367295829986474,3.737669618283368,1.0986122886681098,1.0986122886681098,2.19722457733622,2.079441541679836,2.654562924653838,0.0,0.1063963083623894,-0.097804972988959,-0.1856448681813743,-0.1857061883798305,-0.2022242536994368,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
